entity_1,relation,entity_2
卫庭硕,invented,一种提升底盘车架结构扭转刚度仿真精度方法及装置
鲍勇吉,invented,一种提升底盘车架结构扭转刚度仿真精度方法及装置
王旭,invented,一种提升底盘车架结构扭转刚度仿真精度方法及装置
常海啸,invented,一种提升底盘车架结构扭转刚度仿真精度方法及装置
郭阅,invented,一种汽车车轮重量检测方法及系统
赵大宇,invented,一种汽车车轮重量检测方法及系统
车兆伟,invented,一种汽车车轮重量检测方法及系统
孙治东,invented,一种汽车车轮重量检测方法及系统
王德巍,invented,一种汽车车轮重量检测方法及系统
陈大路,invented,一种汽车车轮重量检测方法及系统
严旭德,invented,一种汽车车轮重量检测方法及系统
冯军泽,invented,一种汽车风道检测装置
张晓胜,invented,离线冲压自动化调试装置及系统
刘千钧,invented,离线冲压自动化调试装置及系统
罗超群,invented,离线冲压自动化调试装置及系统
李想,invented,离线冲压自动化调试装置及系统
孙书明,invented,离线冲压自动化调试装置及系统
白昱璟,invented,离线冲压自动化调试装置及系统
高贵麟,invented,离线冲压自动化调试装置及系统
胡英杰,invented,离线冲压自动化调试装置及系统
李响,invented,离线冲压自动化调试装置及系统
蒋亨雷,invented,一种冷却液壶焊接装置
吴莹,invented,一种车辆启动方法、装置、设备及介质
南洋,invented,一种车辆启动方法、装置、设备及介质
董馨,invented,一种车辆启动方法、装置、设备及介质
李长龙,invented,一种车辆启动方法、装置、设备及介质
李明睿,invented,一种车辆启动方法、装置、设备及介质
揣孟洋,invented,一种车辆启动方法、装置、设备及介质
岑慎洪,invented,模块化安装的电控可変阻式减震器
刘玲,invented,车载智能语音唤醒装置、方法及系统
郑志军,invented,一种管件组件及其保证管件管口位置度的加工设备
王佳胜,invented,一种管件组件及其保证管件管口位置度的加工设备
张雪平,invented,一种管件组件及其保证管件管口位置度的加工设备
孟祥希,invented,一种车辆起步控制方法、装置、设备及存储介质
李林润,invented,一种车辆起步控制方法、装置、设备及存储介质
张伟,invented,一种车辆起步控制方法、装置、设备及存储介质
白泽文,invented,一种车辆起步控制方法、装置、设备及存储介质
田明晖,invented,自装卸式垃圾车
毕伟宏,invented,自装卸式垃圾车
王洋,invented,自装卸式垃圾车
王洋,invented,Python语言辅助的行人保护外饰划线校核方法及系统、介质
蔡会忠,invented,自装卸式垃圾车
董博文,invented,自装卸式垃圾车
李旭,invented,自装卸式垃圾车
张学锋,invented,一种控制方法、装置、设备及存储介质
杨云波,invented,一种控制方法、装置、设备及存储介质
陈国栋,invented,一种控制方法、装置、设备及存储介质
李岩,invented,一种控制方法、装置、设备及存储介质
李岩,invented,永磁同步电机的电流谐波控制方法、装置和处理器
李岩,invented,一种基于JIT的单零件顺引物流配送方法
赵鹏遥,invented,一种控制方法、装置、设备及存储介质
刘治文,invented,一种控制方法、装置、设备及存储介质
王小峰,invented,一种控制方法、装置、设备及存储介质
吴刚,invented,一种控制方法、装置、设备及存储介质
许健男,invented,一种控制方法、装置、设备及存储介质
洪士财,invented,一种控制方法、装置、设备及存储介质
陈坤,invented,一种低功耗高扭矩汽车电磁阀结构及其实施方法
刘通,invented,一种低功耗高扭矩汽车电磁阀结构及其实施方法
罗相大,invented,一种低功耗高扭矩汽车电磁阀结构及其实施方法
张宇光,invented,一种低功耗高扭矩汽车电磁阀结构及其实施方法
于健勇,invented,一种低功耗高扭矩汽车电磁阀结构及其实施方法
姜鹏,invented,一种低功耗高扭矩汽车电磁阀结构及其实施方法
谢荣荣,invented,一种低功耗高扭矩汽车电磁阀结构及其实施方法
李伟强,invented,一种低功耗高扭矩汽车电磁阀结构及其实施方法
韩丹,invented,一种轮毂电机及车辆
王龙猛,invented,一种防错型铆压装置用铆压头
董光辉,invented,一种防错型铆压装置用铆压头
李丽丽,invented,电动车辆低温充电补偿时间确定方法、系统、设备及介质
夏弋茹,invented,电动车辆低温充电补偿时间确定方法、系统、设备及介质
张春才,invented,电动车辆低温充电补偿时间确定方法、系统、设备及介质
杨振,invented,电动车辆低温充电补偿时间确定方法、系统、设备及介质
刘赫,invented,电动车辆低温充电补偿时间确定方法、系统、设备及介质
盛宏波,invented,电动车辆低温充电补偿时间确定方法、系统、设备及介质
李文博,invented,电动车辆低温充电补偿时间确定方法、系统、设备及介质
王勃洋,invented,电动车辆低温充电补偿时间确定方法、系统、设备及介质
王煜雯,invented,电动车辆低温充电补偿时间确定方法、系统、设备及介质
蒋能新,invented,一种稳定性高的预应力锚具加工用铰孔装置
蒋能新,invented,一种用于预应力锚具生产的表面处理装置
祝浩,invented,混合动力汽车串并联驱动模式切换的控制方法及控制装置
刘加明,invented,混合动力汽车串并联驱动模式切换的控制方法及控制装置
姜瑞,invented,车辆中信号的处理方法、系统、装置和车辆
梁士福,invented,车辆中信号的处理方法、系统、装置和车辆
李晋严,invented,车辆中信号的处理方法、系统、装置和车辆
李井贺,invented,车辆中信号的处理方法、系统、装置和车辆
王金明,invented,车辆中信号的处理方法、系统、装置和车辆
孟祥怡,invented,车辆中信号的处理方法、系统、装置和车辆
刘芷彤,invented,车辆中信号的处理方法、系统、装置和车辆
胡越,invented,车辆中信号的处理方法、系统、装置和车辆
岳云鹏,invented,车辆中信号的处理方法、系统、装置和车辆
刘博超,invented,基于二次分型和双环型精定位的IMD内开饰板加工工艺
杨文蕾,invented,预燃室总成及预燃室冷却系统
朱立铭,invented,预燃室总成及预燃室冷却系统
熊鹏,invented,预燃室总成及预燃室冷却系统
孙明陆,invented,预燃室总成及预燃室冷却系统
张得志,invented,预燃室总成及预燃室冷却系统
刘东航,invented,预燃室总成及预燃室冷却系统
赵婷婷,invented,一种环卫作业状态智能检查方法、系统及存储介质
赵婷婷,invented,一种道路落叶收集车及其动作控制流程
赵婷婷,invented,一种环卫车无人驾驶的智能控制系统及方法
赵婷婷,invented,一种大面积落叶收集车
赵婷婷,invented,一种双离合皮带传动的纯电动清洗车
赵婷婷,invented,一种基于Funnel区域的毫米波雷达有效目标物识别控制策略
孙立印,invented,一种环卫作业状态智能检查方法、系统及存储介质
何洪军,invented,一种电池框架结构优化设计方法
马明辉,invented,一种电池框架结构优化设计方法
马明辉,invented,Python语言辅助的行人保护外饰划线校核方法及系统、介质
马明辉,invented,一种汽车铆接强度快速仿真评价方法
于保君,invented,一种电池框架结构优化设计方法
于保君,invented,一种汽车铆接强度快速仿真评价方法
孙立伟,invented,一种电池框架结构优化设计方法
王宁,invented,一种电池框架结构优化设计方法
肖永富,invented,一种电池框架结构优化设计方法
刘启龙,invented,一种电池框架结构优化设计方法
刘启龙,invented,一种汽车铆接强度快速仿真评价方法
杜伟娟,invented,一种电池框架结构优化设计方法
杜伟娟,invented,一种汽车铆接强度快速仿真评价方法
李贵修,invented,一种电池框架结构优化设计方法
刘晓辉,invented,一种道路落叶收集车及其动作控制流程
刘晓辉,invented,一种大面积落叶收集车
路泽军,invented,一种道路落叶收集车及其动作控制流程
张美玉,invented,永磁同步电机的电流谐波控制方法、装置和处理器
李帅,invented,永磁同步电机的电流谐波控制方法、装置和处理器
李帅,invented,电机控制系统的控制方法、装置、存储介质和车辆
范雨卉,invented,永磁同步电机的电流谐波控制方法、装置和处理器
徐泽绪,invented,永磁同步电机的电流谐波控制方法、装置和处理器
王书太,invented,一种环卫车无人驾驶的智能控制系统及方法
王书太,invented,一种用于核算环卫专用车辆上装结构液压系统的方法
邢广佩,invented,一种环卫车无人驾驶的智能控制系统及方法
邢广佩,invented,一种双电机分级驱动的动力传动系统
邢广佩,invented,一种纯电动双电机桥驱深度清洁车
郭正阳,invented,一种环卫车无人驾驶的智能控制系统及方法
王旭东,invented,一种车载多媒体文件解析方法、系统、装置和车辆
冯建兵,invented,一种双电机分级驱动的动力传动系统
冯建兵,invented,一种大面积落叶收集车
冯建兵,invented,一种纯电动双电机桥驱深度清洁车
王月岭,invented,一种双电机分级驱动的动力传动系统
王月岭,invented,一种双离合皮带传动的纯电动清洗车
周文会,invented,一种双电机分级驱动的动力传动系统
周文会,invented,一种纯电动双电机桥驱深度清洁车
王文豪,invented,一种双电机分级驱动的动力传动系统
王文豪,invented,一种双离合皮带传动的纯电动清洗车
王文豪,invented,一种纯电动双电机桥驱深度清洁车
姜东宇,invented,一种双电机分级驱动的动力传动系统
姜东宇,invented,一种纯电动双电机桥驱深度清洁车
刘欢,invented,一种双电机驱动系统的控制方法、系统、装置及其车辆
宋鹏飞,invented,一种双电机驱动系统的控制方法、系统、装置及其车辆
何洪源,invented,一种发动机分体式动力学振动响应结果评价方法
史继霞,invented,一种发动机分体式动力学振动响应结果评价方法
田大越,invented,一种发动机分体式动力学振动响应结果评价方法
汤乐超,invented,一种发动机分体式动力学振动响应结果评价方法
崔行振,invented,一种单发液驱抑尘车自动控制系统及控制方法
郭欣,invented,一种单发液驱抑尘车自动控制系统及控制方法
郭欣,invented,一种双离合皮带传动的纯电动清洗车
郭欣,invented,一种基于Funnel区域的毫米波雷达有效目标物识别控制策略
钟贤军,invented,一种单发液驱抑尘车自动控制系统及控制方法
王淑琴,invented,一种车辆油箱油量显示方法、装置及车辆
夏景谙,invented,一种车辆油箱油量显示方法、装置及车辆
王均亮,invented,一种双离合皮带传动的纯电动清洗车
姜阳阳,invented,一种双离合皮带传动的纯电动清洗车
肖秀礼,invented,一种双离合皮带传动的纯电动清洗车
孙承锐,invented,车辆的功能安全监控方法、装置、电子设备以及存储介质
杨雪珠,invented,车辆的功能安全监控方法、装置、电子设备以及存储介质
杨雪珠,invented,一种车辆ECU数字证书申请方法及系统
杨雪珠,invented,一种车辆异常通信行为管理方法、装置、设备及存储介质
狄忠举,invented,车辆的功能安全监控方法、装置、电子设备以及存储介质
尚世亮,invented,车辆的功能安全监控方法、装置、电子设备以及存储介质
李海霞,invented,车辆的功能安全监控方法、装置、电子设备以及存储介质
王振维,invented,车辆的功能安全监控方法、装置、电子设备以及存储介质
姜云升,invented,车辆的功能安全监控方法、装置、电子设备以及存储介质
王震,invented,一种纯电动双电机桥驱深度清洁车
宫保伟,invented,一种车辆噪音规避方法、设备和介质
王明月,invented,一种车辆噪音规避方法、设备和介质
李涵,invented,一种车辆噪音规避方法、设备和介质
韩鹏,invented,一种车辆噪音规避方法、设备和介质
丁聪敏,invented,一种车辆噪音规避方法、设备和介质
郭洪强,invented,一种基于Funnel区域的毫米波雷达有效目标物识别控制策略
阮时航,invented,一种汽车风振自动计算方法、装置、终端及存储介质
潘作峰,invented,一种汽车风振自动计算方法、装置、终端及存储介质
马龙,invented,一种汽车风振自动计算方法、装置、终端及存储介质
邓玉伟,invented,一种汽车风振自动计算方法、装置、终端及存储介质
林杰刚,invented,一种汽车风振自动计算方法、装置、终端及存储介质
杨晓涛,invented,一种汽车风振自动计算方法、装置、终端及存储介质
孔云红,invented,一种用于核算环卫专用车辆上装结构液压系统的方法
刘中博,invented,一种用于核算环卫专用车辆上装结构液压系统的方法
田贵峰,invented,一种用于核算环卫专用车辆上装结构液压系统的方法
王兆麒,invented,文本分类方法、装置、电子设备及存储介质
姜珊,invented,文本分类方法、装置、电子设备及存储介质
孙忠刚,invented,文本分类方法、装置、电子设备及存储介质
张晓谦,invented,文本分类方法、装置、电子设备及存储介质
王兆麟,invented,文本分类方法、装置、电子设备及存储介质
吴朝坤,invented,多位置调节式激光拼接机的预定位平台
吴朝坤,invented,一种钢板自动去毛刺机
吴朝坤,invented,一种便于转运式激光焊接用落料堆垛装置
袁洪亮,invented,多位置调节式激光拼接机的预定位平台
袁洪亮,invented,一种便于转运式激光焊接用落料堆垛装置
乔凤吉,invented,一种铸造模具拆分装置及方法
马玉林,invented,一种铸造模具拆分装置及方法
薛家兴,invented,一种铸造模具拆分装置及方法
侯强,invented,一种铸造模具拆分装置及方法
王双成,invented,一种铸造模具拆分装置及方法
赵新,invented,一种铸造模具拆分装置及方法
乔小军,invented,一种铸造模具拆分装置及方法
李咏霖,invented,一种钢板自动去毛刺机
崔有刚,invented,一种新型带阻尼的吸振器及吸振方法
李锋,invented,一种新型带阻尼的吸振器及吸振方法
袁亮,invented,一种新型带阻尼的吸振器及吸振方法
高远,invented,一种新型带阻尼的吸振器及吸振方法
廖波,invented,电流脉冲调制识别电路
赵目龙,invented,电流脉冲调制识别电路
王强,invented,电流脉冲调制识别电路
王强,invented,发动机进气量的确定方法、装置、车辆及介质
田辉,invented,电流脉冲调制识别电路
吴茜,invented,电流脉冲调制识别电路
赵晓雪,invented,电流脉冲调制识别电路
甘棣元,invented,电流脉冲调制识别电路
高翔,invented,一种电动汽车的预约充电系统及其控制方法
高翔,invented,一种电子线束端子固定装置
叶建峰,invented,一种电动汽车的预约充电系统及其控制方法
叶建峰,invented,一种电子线束端子固定装置
苏凯杰,invented,一种电动汽车的预约充电系统及其控制方法
郁海清,invented,一种电动汽车的预约充电系统及其控制方法
范煜,invented,一种电动汽车的预约充电系统及其控制方法
王宏飞,invented,一种电机用旋转变压器定子安装孔设计优化方法及系统
沈宇航,invented,一种电机用旋转变压器定子安装孔设计优化方法及系统
武斌,invented,一种电机用旋转变压器定子安装孔设计优化方法及系统
曹征栋,invented,一种电机用旋转变压器定子安装孔设计优化方法及系统
蔡存朋,invented,一种电机用旋转变压器定子安装孔设计优化方法及系统
刘明,invented,一种电机用旋转变压器定子安装孔设计优化方法及系统
周晓昱,invented,一种电机用旋转变压器定子安装孔设计优化方法及系统
高林弟,invented,线缆长度测量装置
蒋明泉,invented,线缆长度测量装置
蒋明泉,invented,一种电子线束端子固定装置
李栋梁,invented,线缆长度测量装置
马超,invented,线缆长度测量装置
公正,invented,临时停车区域的构建方法、系统、车辆及存储介质
陈涛,invented,临时停车区域的构建方法、系统、车辆及存储介质
王唯正,invented,临时停车区域的构建方法、系统、车辆及存储介质
孙玉洋,invented,临时停车区域的构建方法、系统、车辆及存储介质
李新超,invented,临时停车区域的构建方法、系统、车辆及存储介质
韩爽,invented,临时停车区域的构建方法、系统、车辆及存储介质
徐培军,invented,一种电子线束端子固定装置
朱彬,invented,一种电子线束端子固定装置
徐海珠,invented,一种基于人机交互的驾驶行为评价方法和系统
赵默涵,invented,一种基于人机交互的驾驶行为评价方法和系统
芦聪,invented,一种基于人机交互的驾驶行为评价方法和系统
郑温馨,invented,一种基于人机交互的驾驶行为评价方法和系统
包晓玮,invented,一种轴瓦钢背抛光装置
包晓玮,invented,一种卧式轴瓦平面拉床的送料出料装置
包晓玮,invented,一种轴瓦的钢背镀铜方法
包晓玮,invented,一种轴瓦精镗机送料出料装置
柯捷良,invented,一种轴瓦钢背抛光装置
柯捷良,invented,一种卧式轴瓦平面拉床的送料出料装置
柯捷良,invented,一种轴瓦的钢背镀铜方法
柯捷良,invented,一种轴瓦精镗机送料出料装置
张国荣,invented,一种轴瓦钢背抛光装置
张国荣,invented,一种卧式轴瓦平面拉床的送料出料装置
张国荣,invented,一种轴瓦的钢背镀铜方法
张国荣,invented,一种轴瓦精镗机送料出料装置
陈其华,invented,一种轴瓦钢背抛光装置
陈其华,invented,一种卧式轴瓦平面拉床的送料出料装置
王烁皓,invented,车辆零件的展示方法和车辆
瞿子淇,invented,车辆零件的展示方法和车辆
沈明,invented,一种可追溯焊装自适应系统夹具状态的信息控制方法
赵宇,invented,一种可追溯焊装自适应系统夹具状态的信息控制方法
刘飞飞,invented,一种可追溯焊装自适应系统夹具状态的信息控制方法
赵博昊,invented,一种可追溯焊装自适应系统夹具状态的信息控制方法
秦健,invented,一种可追溯焊装自适应系统夹具状态的信息控制方法
曲云龙,invented,一种可追溯焊装自适应系统夹具状态的信息控制方法
齐石,invented,一种可追溯焊装自适应系统夹具状态的信息控制方法
李志鸿,invented,一种可追溯焊装自适应系统夹具状态的信息控制方法
孙鹤冲,invented,一种可追溯焊装自适应系统夹具状态的信息控制方法
李超,invented,一种可追溯焊装自适应系统夹具状态的信息控制方法
廖盛凯,invented,一种轴瓦的钢背镀铜方法
廖盛凯,invented,一种轴瓦精镗机送料出料装置
贾振坤,invented,一种贴吧管理方法、装置、设备及存储介质
付振,invented,一种贴吧管理方法、装置、设备及存储介质
袁鲁峰,invented,一种贴吧管理方法、装置、设备及存储介质
刘拼拼,invented,一种贴吧管理方法、装置、设备及存储介质
黄原,invented,一种基于JIT的单零件顺引物流配送方法
张鸿卓,invented,一种基于JIT的单零件顺引物流配送方法
杨文成,invented,一种基于JIT的单零件顺引物流配送方法
袁九江,invented,一种基于JIT的单零件顺引物流配送方法
刘高峰,invented,一种基于JIT的单零件顺引物流配送方法
路鹏博,invented,一种基于JIT的单零件顺引物流配送方法
张永光,invented,具有检测功能的柔性快速接头及其检测方法
苍贺成,invented,发动机进气量的确定方法、装置、车辆及介质
王廷伟,invented,发动机进气量的确定方法、装置、车辆及介质
时宪,invented,发动机进气量的确定方法、装置、车辆及介质
刘廷伟,invented,发动机进气量的确定方法、装置、车辆及介质
周鑫,invented,发动机进气量的确定方法、装置、车辆及介质
齐儒赞,invented,发动机进气量的确定方法、装置、车辆及介质
宋同好,invented,发动机进气量的确定方法、装置、车辆及介质
邹铁,invented,发动机进气量的确定方法、装置、车辆及介质
缪进,invented,一种用于定位U型卡簧精准组装装置及其组装方法
邓华,invented,一种用于定位U型卡簧精准组装装置及其组装方法
董庆华,invented,一种用于定位U型卡簧精准组装装置及其组装方法
高铭霞,invented,一种车辆ECU数字证书申请方法及系统
高铭霞,invented,一种车辆异常通信行为管理方法、装置、设备及存储介质
李木犀,invented,一种车辆ECU数字证书申请方法及系统
李木犀,invented,一种车辆异常通信行为管理方法、装置、设备及存储介质
吴淼,invented,一种车辆ECU数字证书申请方法及系统
吴淼,invented,一种车辆异常通信行为管理方法、装置、设备及存储介质
刘毅,invented,一种车辆ECU数字证书申请方法及系统
刘毅,invented,一种车辆异常通信行为管理方法、装置、设备及存储介质
陈明,invented,一种车辆ECU数字证书申请方法及系统
陈明,invented,一种车辆异常通信行为管理方法、装置、设备及存储介质
邵馨蕊,invented,一种车辆ECU数字证书申请方法及系统
邵馨蕊,invented,一种车辆异常通信行为管理方法、装置、设备及存储介质
胡闯,invented,一种车辆ECU数字证书申请方法及系统
胡闯,invented,一种车辆异常通信行为管理方法、装置、设备及存储介质
边泽宇,invented,一种车辆ECU数字证书申请方法及系统
边泽宇,invented,一种车辆异常通信行为管理方法、装置、设备及存储介质
徐和柏,invented,一种具有高稳定性的重卡车身输送机构及操作方法
王晶,invented,一种具有高稳定性的重卡车身输送机构及操作方法
郭利峰,invented,一种具有高稳定性的重卡车身输送机构及操作方法
朱晓辉,invented,Python语言辅助的行人保护外饰划线校核方法及系统、介质
王士彬,invented,Python语言辅助的行人保护外饰划线校核方法及系统、介质
王晓霞,invented,Python语言辅助的行人保护外饰划线校核方法及系统、介质
王镜淳,invented,Python语言辅助的行人保护外饰划线校核方法及系统、介质
冯悦,invented,Python语言辅助的行人保护外饰划线校核方法及系统、介质
马博帅,invented,Python语言辅助的行人保护外饰划线校核方法及系统、介质
冯德宇,invented,Python语言辅助的行人保护外饰划线校核方法及系统、介质
薛育成,invented,一种汽车踏板性能测试装置
薛育成,invented,一种智能感应电动踏步踏板的控制系统
潘春兴,invented,一种汽车踏板性能测试装置
潘春兴,invented,一种智能感应电动踏步踏板的控制系统
李学达,invented,动力电池容量评估方法、装置、车辆及电子装置
李雪,invented,动力电池容量评估方法、装置、车辆及电子装置
王震坡,invented,动力电池容量评估方法、装置、车辆及电子装置
刘鹏,invented,动力电池容量评估方法、装置、车辆及电子装置
龙超华,invented,动力电池容量评估方法、装置、车辆及电子装置
桂露,invented,动力电池容量评估方法、装置、车辆及电子装置
石文童,invented,动力电池容量评估方法、装置、车辆及电子装置
吴艺,invented,一种汽车座椅侧板成型活动脱料装置
吴艺,invented,一种便于脱模的驱动盖板模具
范堡清,invented,一种汽车座椅侧板成型活动脱料装置
周慧奇,invented,一种汽车座椅侧板成型活动脱料装置
谢菲,invented,一种汽车座椅侧板成型活动脱料装置
王晶淼,invented,线束保护结构及车辆
马艳红,invented,线束保护结构及车辆
严禹明,invented,线束保护结构及车辆
李秀娟,invented,线束保护结构及车辆
李伟伟,invented,线束保护结构及车辆
李愉愉,invented,一种光伏逆变器生产用的一体拉伸成型集成整形装置
吴雨彤,invented,一种光伏逆变器生产用的一体拉伸成型集成整形装置
吴委鸿,invented,一种光伏逆变器生产用的一体拉伸成型集成整形装置
丁俟,invented,一种光伏逆变器生产用的一体拉伸成型集成整形装置
高路,invented,一种用于跳舞的车载增强现实控制方法、跳舞机及其车辆
张恒山,invented,一种用于跳舞的车载增强现实控制方法、跳舞机及其车辆
孔国平,invented,一种用于跳舞的车载增强现实控制方法、跳舞机及其车辆
郭金昌,invented,一种用于跳舞的车载增强现实控制方法、跳舞机及其车辆
张德亮,invented,一种用于跳舞的车载增强现实控制方法、跳舞机及其车辆
谢茂春,invented,一种便于脱模的驱动盖板模具
曾志团,invented,一种便于脱模的驱动盖板模具
尹红州,invented,一种便于脱模的驱动盖板模具
韩星俊,invented,一种循环交替式自洁型干燥罐及生产工艺
安然,invented,车辆中控制器的安全等级的确定方法、装置和车辆
汤利顺,invented,车辆中控制器的安全等级的确定方法、装置和车辆
孙琦,invented,车辆中控制器的安全等级的确定方法、装置和车辆
禹晶晶,invented,车辆中控制器的安全等级的确定方法、装置和车辆
祝偲博,invented,车辆中控制器的安全等级的确定方法、装置和车辆
张笑游,invented,车辆中控制器的安全等级的确定方法、装置和车辆
郭雨鑫,invented,车辆中控制器的安全等级的确定方法、装置和车辆
吕兴栋,invented,车辆中控制器的安全等级的确定方法、装置和车辆
郭巍,invented,一种集成式汽车缸盖罩的生产装置及其生产方法
姚惠明,invented,一种集成式汽车缸盖罩的生产装置及其生产方法
徐占,invented,分动器及具有其的车辆
屠有余,invented,分动器及具有其的车辆
倪家傲,invented,分动器及具有其的车辆
樊雪来,invented,分动器及具有其的车辆
康志军,invented,分动器及具有其的车辆
张艳慧,invented,分动器及具有其的车辆
刘相东,invented,高度集成手电泵
张海铎,invented,高度集成手电泵
李丹,invented,高度集成手电泵
姜大野,invented,高度集成手电泵
闫松,invented,高度集成手电泵
夏振雷,invented,高度集成手电泵
王云鹤,invented,高度集成手电泵
刘春雨,invented,高度集成手电泵
赵灵毓,invented,高度集成手电泵
孙景学,invented,高度集成手电泵
毛峰,invented,高度集成手电泵
李越星,invented,一种车辆尾气处理系统、方法、装置、设备及介质
孙博,invented,一种车辆尾气处理系统、方法、装置、设备及介质
马怀阳,invented,一种车辆尾气处理系统、方法、装置、设备及介质
卢秋佐,invented,一种车辆尾气处理系统、方法、装置、设备及介质
孙钰翔,invented,一种车辆尾气处理系统、方法、装置、设备及介质
程强,invented,一种车辆尾气处理系统、方法、装置、设备及介质
万济录,invented,一种车辆尾气处理系统、方法、装置、设备及介质
赵严伟,invented,一种车辆尾气处理系统、方法、装置、设备及介质
李健,invented,一种车辆尾气处理系统、方法、装置、设备及介质
孙佳侣,invented,一种车辆尾气处理系统、方法、装置、设备及介质
韩鸣,invented,一种车架结构
韩鸣,invented,一种车门铰链轴线及车门运动空间包络间隙的检测装置
韩鸣,invented,栏板货厢锁扣结构
韩鸣,invented,一种电动车基于工况的仿真预测方法
韩鸣,invented,一种电动车扭矩斜率多段式控制方法
柳景星,invented,一种车架结构
林海,invented,一种车架结构
潘家勇,invented,一种车架结构
李垒,invented,一种车架结构
伍庆龙,invented,电池数据的处理方法及车辆
司科军,invented,一种车门铰链轴线及车门运动空间包络间隙的检测装置
任彦臻,invented,一种车门铰链轴线及车门运动空间包络间隙的检测装置
王德平,invented,车辆的剩余里程的确定方法、装置、存储介质及电子设备
屈砚,invented,栏板货厢锁扣结构
杨培生,invented,栏板货厢锁扣结构
杨少明,invented,一种汽车铆接强度快速仿真评价方法
李鼎,invented,一种汽车铆接强度快速仿真评价方法
张雨,invented,一种汽车铆接强度快速仿真评价方法
于礼艳,invented,一种汽车铆接强度快速仿真评价方法
马书元,invented,一种汽车铆接强度快速仿真评价方法
邓家飞,invented,一种电动车基于工况的仿真预测方法
邓家飞,invented,一种电动车扭矩斜率多段式控制方法
彭曦,invented,一种电动车基于工况的仿真预测方法
彭曦,invented,一种电动车扭矩斜率多段式控制方法
尚蕴志,invented,电池SOC信号处理方法、装置、车辆、计算机可读存储介质及计算机程序产品
尹建坤,invented,电池SOC信号处理方法、装置、车辆、计算机可读存储介质及计算机程序产品
杨悦,invented,电机控制系统的控制方法、装置、存储介质和车辆
胡博春,invented,电机控制系统的控制方法、装置、存储介质和车辆
管琳琳,invented,电机控制系统的控制方法、装置、存储介质和车辆
张海霞,invented,一种具有辅助减震装置的轮毂
吴松涛,invented,一种具有辅助减震装置的轮毂
祁俊,invented,一种具有辅助减震装置的轮毂
刘斌,invented,一种前车异常状态提示方法及系统
吴杭哲,invented,一种前车异常状态提示方法及系统
李伟男,invented,一种前车异常状态提示方法及系统
于欣彤,invented,一种前车异常状态提示方法及系统
赵喜坤,invented,一种前车异常状态提示方法及系统
陈肖滨,invented,一种空调冷凝器集液管矫形装置
贾殿宇,invented,一种空调冷凝器集液管矫形装置
李燕,invented,一种空调冷凝器集液管矫形装置
王国,invented,一种空调冷凝器集液管矫形装置
黄龙,invented,一种空调冷凝器集液管矫形装置
王兆舟,invented,一种空调冷凝器集液管矫形装置
廉江北,invented,一种空调冷凝器集液管矫形装置
王祎男,invented,脑机接口评价模型训练方法、评价方法、装置及设备
魏源伯,invented,脑机接口评价模型训练方法、评价方法、装置及设备
刘汉旭,invented,脑机接口评价模型训练方法、评价方法、装置及设备
王迪,invented,脑机接口评价模型训练方法、评价方法、装置及设备
杨纯宇,invented,脑机接口评价模型训练方法、评价方法、装置及设备
赵永新,invented,脑机接口评价模型训练方法、评价方法、装置及设备
臧金生,invented,一种基于无级变色的车内氛围灯调节方法
臧金生,invented,一种结合车辆运动数据的车载影院控制方法
邵亮,invented,一种工件表面低温高效超厚渗硫处理方法
张薇,invented,一种工件表面低温高效超厚渗硫处理方法
张国政,invented,一种工件表面低温高效超厚渗硫处理方法
常连霞,invented,一种工件表面低温高效超厚渗硫处理方法
胡悦,invented,一种工件表面低温高效超厚渗硫处理方法
宋庆军,invented,一种工件表面低温高效超厚渗硫处理方法
王吉洋,invented,一种工件表面低温高效超厚渗硫处理方法
张林阳,invented,一种工件表面低温高效超厚渗硫处理方法
董笑飞,invented,一种工件表面低温高效超厚渗硫处理方法
谷文博,invented,荷电状态的精度验证方法和存储介质
王永超,invented,荷电状态的精度验证方法和存储介质
汪帆,invented,荷电状态的精度验证方法和存储介质
刘雨霞,invented,荷电状态的精度验证方法和存储介质
刘轶鑫,invented,荷电状态的精度验证方法和存储介质
臧竞之,invented,一种新能源汽车空调系统
臧竞之,invented,一种车载内部环境净化设备
蒋永强,invented,一种新能源汽车空调系统
蒋永强,invented,一种车载内部环境净化设备
洪明超,invented,一种新能源汽车空调系统
王书洋,invented,一种基于元宇宙的电池SOC管理系统、方法及动力电池
陈皓亮,invented,一种车载内部环境净化设备
李强,invented,一种废气进气管及废气再循环系统
杨美,invented,一种废气进气管及废气再循环系统
汪名月,invented,一种废气进气管及废气再循环系统
赵福成,invented,一种废气进气管及废气再循环系统
王瑞平,invented,一种废气进气管及废气再循环系统
肖逸阁,invented,一种废气进气管及废气再循环系统
