entity_1,relation,entity_2
基于二次分型和双环型精定位的IMD内开饰板加工工艺,keywords,模具上的两个型腔
基于二次分型和双环型精定位的IMD内开饰板加工工艺,keywords,模具将注塑件注塑成型后分为一次分型线和二次分型线
预燃室总成及预燃室冷却系统,keywords,该预燃室总成包括冷却水套和预燃室
预燃室总成及预燃室冷却系统,keywords,本发明属于发动机技术领域
预燃室总成及预燃室冷却系统,keywords,特别适用于布置空间紧张的小型汽油机
一种环卫作业状态智能检查方法、系统及存储介质,keywords,本发明公开了一种环卫作业状态智能检查方法
一种环卫作业状态智能检查方法、系统及存储介质,keywords,本发明用于解决现有方案中环卫作业状态的局部检查和整体检查不全面
一种环卫作业状态智能检查方法、系统及存储介质,keywords,本发明涉及一种汽车电动尾翼结构
一种电池框架结构优化设计方法,keywords,根据拓扑优化结果开展电池与车身连接的固定点数量及位置优化设计
一种电池框架结构优化设计方法,keywords,该方法首先通过对初始车型进行分析
一种电池框架结构优化设计方法,keywords,本发明公开了一种电池框架结构优化设计方法
一种道路落叶收集车及其动作控制流程,keywords,检测组件对落叶厚度
一种道路落叶收集车及其动作控制流程,keywords,气源组件分别与粉碎组件和启动组件连接
一种道路落叶收集车及其动作控制流程,keywords,本发明涉及一种道路落叶收集车
永磁同步电机的电流谐波控制方法、装置和处理器,keywords,本发明解决了电流谐波抑制效果差的技术问题
永磁同步电机的电流谐波控制方法、装置和处理器,keywords,控制直轴中的电流谐波
永磁同步电机的电流谐波控制方法、装置和处理器,keywords,本发明公开了一种永磁同步电机的电流谐波控制方法
一种环卫车无人驾驶的智能控制系统及方法,keywords,本发明公开了一种环卫车无人驾驶的智能控制系统及方法
一种环卫车无人驾驶的智能控制系统及方法,keywords,本发明用于解决现有方案中没有对环卫车无人驾驶实施模块化的监测分析
一种环卫车无人驾驶的智能控制系统及方法,keywords,本发明涉及一种低能耗节能电动伸缩踏板系统及驱动电机
一种车载多媒体文件解析方法、系统、装置和车辆,keywords,则屏蔽该多媒体文件
一种车载多媒体文件解析方法、系统、装置和车辆,keywords,本发明将可能影响驾驶员情绪的文件屏蔽
一种车载多媒体文件解析方法、系统、装置和车辆,keywords,还通过文件内容解析模块
一种双电机分级驱动的动力传动系统,keywords,此布置方式高度集成
一种双电机分级驱动的动力传动系统,keywords,提高传动的效率
一种双电机分级驱动的动力传动系统,keywords,水泵支架上设置有高压水泵
一种双电机驱动系统的控制方法、系统、装置及其车辆,keywords,根据车辆当前行驶状态信息
一种双电机驱动系统的控制方法、系统、装置及其车辆,keywords,本发明公开了一种双电机驱动系统的控制方法
一种双电机驱动系统的控制方法、系统、装置及其车辆,keywords,控制效果一体化程度高
一种大面积落叶收集车,keywords,气管另一端连接有气源组件
一种大面积落叶收集车,keywords,本发明涉及一种大面积落叶收集车
一种大面积落叶收集车,keywords,属于环卫设备技术领域
一种发动机分体式动力学振动响应结果评价方法,keywords,本发明结合发动机分体式动力学建模方法
一种发动机分体式动力学振动响应结果评价方法,keywords,本发明是一种发动机分体式动力学振动响应结果评价方法
一种发动机分体式动力学振动响应结果评价方法,keywords,本发明涉及计算及辅助工程技术领域
一种单发液驱抑尘车自动控制系统及控制方法,keywords,本发明提供一种单发液驱抑尘车自动控制系统及控制方法
一种单发液驱抑尘车自动控制系统及控制方法,keywords,本发明能够实现抑尘车的本地和遥控控制
一种单发液驱抑尘车自动控制系统及控制方法,keywords,用于接收所述遥控器及操控面板发送的所述控制指令
一种车辆油箱油量显示方法、装置及车辆,keywords,本发明公开了一种车辆油箱油量显示方法
一种车辆油箱油量显示方法、装置及车辆,keywords,方便用户查看
一种车辆油箱油量显示方法、装置及车辆,keywords,本发明在车辆油箱油量显示的判定中将油箱口盖信号与油量变化结合判断
一种双离合皮带传动的纯电动清洗车,keywords,电机减重的部分可以用来增大水罐
一种双离合皮带传动的纯电动清洗车,keywords,本发明涉及一种双离合皮带传动的纯电动清洗车
一种双离合皮带传动的纯电动清洗车,keywords,清洗动力组件为高压清洗机构提供动力
车辆的功能安全监控方法、装置、电子设备以及存储介质,keywords,本发明公开了一种车辆的功能安全监控方法
车辆的功能安全监控方法、装置、电子设备以及存储介质,keywords,根据与目标车辆零件匹配的安全目标进行故障树分析
车辆的功能安全监控方法、装置、电子设备以及存储介质,keywords,电子设备以及存储介质
一种纯电动双电机桥驱深度清洁车,keywords,电动车底盘下端面设置有扫盘
一种纯电动双电机桥驱深度清洁车,keywords,本深度清洁车具备常规洗扫模式和深度清洁模式
一种纯电动双电机桥驱深度清洁车,keywords,电动车底盘由驾驶室一端至垃圾箱一端依次设置有动力电池包
一种车辆噪音规避方法、设备和介质,keywords,根据各时间间隔的分布情况确定车辆中继电器的延时关闭时长阈值
一种车辆噪音规避方法、设备和介质,keywords,本发明实施例公开一种车辆噪音规避方法
一种车辆噪音规避方法、设备和介质,keywords,有效提高用户的驾乘体验
一种基于Funnel区域的毫米波雷达有效目标物识别控制策略,keywords,本申请公开了一种基于funnel区域的毫米波雷达有效目标物识别控制策略
一种基于Funnel区域的毫米波雷达有效目标物识别控制策略,keywords,本发明为一种高效且面向不同应用功能均可移植的有效目标物识别控制方法
一种基于Funnel区域的毫米波雷达有效目标物识别控制策略,keywords,用于划分目标物类型
一种汽车风振自动计算方法、装置、终端及存储介质,keywords,根据所述计算结果对人耳处监测点压力数据进行处理得到风振的频率及强度值
一种汽车风振自动计算方法、装置、终端及存储介质,keywords,生成整车风振计算模型
一种汽车风振自动计算方法、装置、终端及存储介质,keywords,对所述整车风振表面网格模型分别进行网格和计算相关参数设置
一种用于核算环卫专用车辆上装结构液压系统的方法,keywords,油箱容积
一种用于核算环卫专用车辆上装结构液压系统的方法,keywords,校核各机构作业循环时间是否满足使用要求
一种用于核算环卫专用车辆上装结构液压系统的方法,keywords,推算液压油泵的流量
文本分类方法、装置、电子设备及存储介质,keywords,进而达到提高文本分类效果的效果
文本分类方法、装置、电子设备及存储介质,keywords,本发明公开了一种文本分类方法
文本分类方法、装置、电子设备及存储介质,keywords,电子设备及存储介质
多位置调节式激光拼接机的预定位平台,keywords,调节板
多位置调节式激光拼接机的预定位平台,keywords,焊接效果更好
多位置调节式激光拼接机的预定位平台,keywords,本发明优点在于
一种铸造模具拆分装置及方法,keywords,本发明具体涉及一种铸造模具拆分装置及方法
一种铸造模具拆分装置及方法,keywords,本发明的有益效果为能够适用于铸造行业所有的
一种铸造模具拆分装置及方法,keywords,柱头的形状为上窄下宽的圆柱台
一种钢板自动去毛刺机,keywords,支撑架呈矩形框架设置
一种钢板自动去毛刺机,keywords,本发明公开的一种钢板自动去毛刺机
一种钢板自动去毛刺机,keywords,支撑挂住组件呈上下对称设置
一种新型带阻尼的吸振器及吸振方法,keywords,橡胶主簧分别与质量块和底座相连
一种新型带阻尼的吸振器及吸振方法,keywords,流道与上
一种新型带阻尼的吸振器及吸振方法,keywords,橡胶主簧变形导致减振液在上腔和下腔间通过流道流通
一种便于转运式激光焊接用落料堆垛装置,keywords,无需更换装置
一种便于转运式激光焊接用落料堆垛装置,keywords,本发明优点在于
一种便于转运式激光焊接用落料堆垛装置,keywords,本发明是通过如下的技术方案来实现
电流脉冲调制识别电路,keywords,诊断模块以及处理模块
电流脉冲调制识别电路,keywords,转换模块和诊断模块均与处理模块连接
电流脉冲调制识别电路,keywords,诊断模块和处理模块
一种电动汽车的预约充电系统及其控制方法,keywords,根据用户选用方案控制便携式充电枪充电
一种电动汽车的预约充电系统及其控制方法,keywords,车辆参数获取模块用于获取参数信息
一种电动汽车的预约充电系统及其控制方法,keywords,涉及电动汽车充电系统技术领域
一种电机用旋转变压器定子安装孔设计优化方法及系统,keywords,本发明融合了参数化建模与自动化仿真技术
一种电机用旋转变压器定子安装孔设计优化方法及系统,keywords,施加载荷与分析步建立
一种电机用旋转变压器定子安装孔设计优化方法及系统,keywords,本发明公开了一种电机用旋转变压器定子安装孔设计优化方法及系统
线缆长度测量装置,keywords,滑架沿基台的长度方向临边设置
线缆长度测量装置,keywords,有效避免人工测量所导致的效率低
线缆长度测量装置,keywords,本发明涉及电线电缆长度计量领域内的一种线缆长度测量装置
临时停车区域的构建方法、系统、车辆及存储介质,keywords,根据卫星定位信息
临时停车区域的构建方法、系统、车辆及存储介质,keywords,没有相关的临时停车区域的构建方法的技术问题
临时停车区域的构建方法、系统、车辆及存储介质,keywords,本发明公开了一种临时停车区域的构建方法
一种电子线束端子固定装置,keywords,连接弹性板
一种电子线束端子固定装置,keywords,本发明公开了一种电子线束端子固定装置
一种电子线束端子固定装置,keywords,连接弹性板带动固定板进行相对移动
一种基于人机交互的驾驶行为评价方法和系统,keywords,生成驾驶行为评价值
一种基于人机交互的驾驶行为评价方法和系统,keywords,智能座舱及车辆
一种基于人机交互的驾驶行为评价方法和系统,keywords,本申请公开了一种基于人机交互的驾驶行为评价方法
一种轴瓦钢背抛光装置,keywords,所述粗抛机构
一种轴瓦钢背抛光装置,keywords,本发明提供了一种轴瓦钢背抛光装置
一种轴瓦钢背抛光装置,keywords,阻尼器
车辆零件的展示方法和车辆,keywords,本发明解决了相关技术中用户选取的车辆零件无法满足用户用车需求的技术问题
车辆零件的展示方法和车辆,keywords,本发明公开了一种车辆零件的展示方法和车辆
车辆零件的展示方法和车辆,keywords,该方法包括
一种卧式轴瓦平面拉床的送料出料装置,keywords,本发明提供了一种卧式轴瓦平面拉床的送料出料装置用于卧式轴瓦平面拉床进行上料以及下料
一种卧式轴瓦平面拉床的送料出料装置,keywords,使得生产效率大大增加
一种卧式轴瓦平面拉床的送料出料装置,keywords,本发明涉及一种低能耗节能电动伸缩踏板系统及驱动电机
一种可追溯焊装自适应系统夹具状态的信息控制方法,keywords,控制生产线运行
一种可追溯焊装自适应系统夹具状态的信息控制方法,keywords,校核成功
一种可追溯焊装自适应系统夹具状态的信息控制方法,keywords,该方法能够减少关键夹具的检修时间
一种轴瓦的钢背镀铜方法,keywords,每升蒸馏水中放入400克碱式磷酸铜
一种轴瓦的钢背镀铜方法,keywords,本发明提供一种轴瓦的钢背化学镀铜方法
一种轴瓦的钢背镀铜方法,keywords,放入至所述碱式磷酸铜溶液中
一种贴吧管理方法、装置、设备及存储介质,keywords,本发明实施例提供了一种贴吧管理方法
一种贴吧管理方法、装置、设备及存储介质,keywords,根据所述用户多维特征信息对预设的机器学习模型进行训练
一种贴吧管理方法、装置、设备及存储介质,keywords,根据所述用户多维特征信息
一种轴瓦精镗机送料出料装置,keywords,无需一片一片的进行上料和下料
一种轴瓦精镗机送料出料装置,keywords,提高了工作效率
一种轴瓦精镗机送料出料装置,keywords,本发明提供了一种轴瓦精镗机送料出料装置
一种基于JIT的单零件顺引物流配送方法,keywords,最终从工厂卸货区搬运至生产线线侧
一种基于JIT的单零件顺引物流配送方法,keywords,进行单零件顺引实施条件判断
一种基于JIT的单零件顺引物流配送方法,keywords,进行空箱的装车作业
具有检测功能的柔性快速接头及其检测方法,keywords,本发明实现了对接管道插接快速接头时
具有检测功能的柔性快速接头及其检测方法,keywords,本发明揭示了一种具有检测功能的柔性快速接头及其检测方法
具有检测功能的柔性快速接头及其检测方法,keywords,阻尼器
发动机进气量的确定方法、装置、车辆及介质,keywords,本发明利用压力值及可变进气道中调节机构的位置信息及动作情况对当前效率状态进行预估
发动机进气量的确定方法、装置、车辆及介质,keywords,车辆及介质
发动机进气量的确定方法、装置、车辆及介质,keywords,根据当前压力值及当前位置信息
一种用于定位U型卡簧精准组装装置及其组装方法,keywords,本发明揭示了一种用于定位u型卡簧精准组装装置及其组装方法
一种用于定位U型卡簧精准组装装置及其组装方法,keywords,本发明实现了u型卡簧正确定位装入的方向
一种用于定位U型卡簧精准组装装置及其组装方法,keywords,阻尼器
一种车辆ECU数字证书申请方法及系统,keywords,调用安全模块对有效数字证书进行验签得到验签结果
一种车辆ECU数字证书申请方法及系统,keywords,本发明公开了一种车辆ecu数字证书申请方法
一种车辆ECU数字证书申请方法及系统,keywords,调用安全模块生成加密的证书申请报文
一种具有高稳定性的重卡车身输送机构及操作方法,keywords,该具有高稳定性的重卡车身输送机构及操作方法
一种具有高稳定性的重卡车身输送机构及操作方法,keywords,有利于提高重卡车身支撑调节的效率
一种具有高稳定性的重卡车身输送机构及操作方法,keywords,本发明涉及重卡车身输送技术领域
Python语言辅助的行人保护外饰划线校核方法及系统、介质,keywords,本发明公开了一种使用python语言辅助的行人保护外饰划线校核方法及系统
Python语言辅助的行人保护外饰划线校核方法及系统、介质,keywords,根据划线结果导出相应的表格数据
Python语言辅助的行人保护外饰划线校核方法及系统、介质,keywords,进行划线
一种汽车踏板性能测试装置,keywords,检测踏板的承载能力
一种汽车踏板性能测试装置,keywords,检测座下侧设有压块
一种汽车踏板性能测试装置,keywords,连接块与固定叉架连接
动力电池容量评估方法、装置、车辆及电子装置,keywords,本发明解决了相关技术中通过充放电循环
动力电池容量评估方法、装置、车辆及电子装置,keywords,本发明公开了一种动力电池容量评估方法
动力电池容量评估方法、装置、车辆及电子装置,keywords,评估结果用于表示动力电池的健康状态
一种智能感应电动踏步踏板的控制系统,keywords,本发明公开了一种智能感应电动踏步踏板的控制系统
一种智能感应电动踏步踏板的控制系统,keywords,本发明
一种智能感应电动踏步踏板的控制系统,keywords,本发明汽车铆接强度快速仿真评价方法
车载以太网的通信方法、装置、存储介质及车辆,keywords,本发明公开了一种车载以太网的通信方法
车载以太网的通信方法、装置、存储介质及车辆,keywords,本发明解决了相关技术提供的车载以太网通信系统仅利用单运算核或多运算核进行通信导致无法兼顾高计算能力与低时延的技术问题
车载以太网的通信方法、装置、存储介质及车辆,keywords,目标数据用于计算得到车辆功能的实现结果
一种汽车座椅侧板成型活动脱料装置,keywords,本发明通过在下模上设置活动推料件
一种汽车座椅侧板成型活动脱料装置,keywords,活动推料件位于滑动槽内
一种汽车座椅侧板成型活动脱料装置,keywords,此结构便于成型零件的脱料
线束保护结构及车辆,keywords,该线束保护套套设于线束外部
线束保护结构及车辆,keywords,该线束保护结构包括线束保护套以及多个连接组件
线束保护结构及车辆,keywords,该线束保护结构能够在线束随着发动机盖等活动开合机盖的动作时对线束形成保护
一种光伏逆变器生产用的一体拉伸成型集成整形装置,keywords,本发明公开了一种光伏逆变器生产用的一体拉伸成型集成整形装置
一种光伏逆变器生产用的一体拉伸成型集成整形装置,keywords,本发明保证导柱上始终有润滑效果
一种光伏逆变器生产用的一体拉伸成型集成整形装置,keywords,阻尼器
一种用于跳舞的车载增强现实控制方法、跳舞机及其车辆,keywords,本申请公开了一种用于跳舞的车载增强现实控制方法
一种用于跳舞的车载增强现实控制方法、跳舞机及其车辆,keywords,通过上述方法
一种用于跳舞的车载增强现实控制方法、跳舞机及其车辆,keywords,系统
一种便于脱模的驱动盖板模具,keywords,注塑后物件难以无损
一种便于脱模的驱动盖板模具,keywords,本发明公开了一种便于脱模的驱动盖板模具
一种便于脱模的驱动盖板模具,keywords,斜导槽滑动连接在第三铸模体外侧的斜导柱上
车辆的转向系统的标定方法、装置、车辆和存储介质,keywords,车辆与测功机机械连接
车辆的转向系统的标定方法、装置、车辆和存储介质,keywords,车辆和存储介质
车辆的转向系统的标定方法、装置、车辆和存储介质,keywords,正相关函数用于表示方向盘转角和从动杆位移之间的正相关关系
一种循环交替式自洁型干燥罐及生产工艺,keywords,有利于循环交替使用
一种循环交替式自洁型干燥罐及生产工艺,keywords,由金属材质制成
一种循环交替式自洁型干燥罐及生产工艺,keywords,有利于循环利用
车辆中控制器的安全等级的确定方法、装置和车辆,keywords,本发明公开了一种车辆中控制器的安全等级的确定方法
车辆中控制器的安全等级的确定方法、装置和车辆,keywords,本发明解决了对控制器的安全等级进行确定的准确性低的技术问题
车辆中控制器的安全等级的确定方法、装置和车辆,keywords,确定与漏洞监测结果对应的监测等级
一种集成式汽车缸盖罩的生产装置及其生产方法,keywords,机械臂所在一侧还设有用于车孔的车孔设备
一种集成式汽车缸盖罩的生产装置及其生产方法,keywords,本发明提供了一种集成式汽车缸盖罩的生产装置
一种集成式汽车缸盖罩的生产装置及其生产方法,keywords,阻尼器
分动器及具有其的车辆,keywords,液压执行机构可向压盘组件提供预设大小的压紧力
分动器及具有其的车辆,keywords,有效地解决了现有技术中的分动器响应速度慢的问题
分动器及具有其的车辆,keywords,本发明提供了一种分动器及具有其的车辆
高度集成手电泵,keywords,本发明在换向座上一侧安装有电机和手动泵体
高度集成手电泵,keywords,本发明结构紧凑合理
高度集成手电泵,keywords,本发明的目的是通过将手动和电动方式结合
一种车辆尾气处理系统、方法、装置、设备及介质,keywords,用于定时获取与发动机排气歧管和颗粒捕集器对应的当前压力信息和当前温度信息
一种车辆尾气处理系统、方法、装置、设备及介质,keywords,方法
一种车辆尾气处理系统、方法、装置、设备及介质,keywords,本发明实施例可以在三元催化器和颗粒捕集器对车辆尾气进行处理的过程中
一种车架结构,keywords,本发明涉及汽车车架领域
一种车架结构,keywords,还包括安装于纵梁上翼面与纵梁下翼面之间的第一加强连接件
一种车架结构,keywords,提高了车架前横梁区域的连接强度
电池数据的处理方法及车辆,keywords,构建实时数据库
电池数据的处理方法及车辆,keywords,本发明解决了相关技术中车辆动力系统的故障率较高的技术问题
电池数据的处理方法及车辆,keywords,本发明公开了一种电池数据的处理方法及车辆
一种车门铰链轴线及车门运动空间包络间隙的检测装置,keywords,本发明涉及车门铰链检测技术领域
一种车门铰链轴线及车门运动空间包络间隙的检测装置,keywords,检测角与铰链之间为线与面接触
一种车门铰链轴线及车门运动空间包络间隙的检测装置,keywords,检测块包括检测角
车辆的剩余里程的确定方法、装置、存储介质及电子设备,keywords,本公开实施例结合历史行驶数据
车辆的剩余里程的确定方法、装置、存储介质及电子设备,keywords,本公开实施例提供一种车辆的剩余里程的确定方法
车辆的剩余里程的确定方法、装置、存储介质及电子设备,keywords,温度以及电池soc等多种因素进行能耗预测
栏板货厢锁扣结构,keywords,本发明涉及车辆配件领域
栏板货厢锁扣结构,keywords,还包括穿设于凸起与侧栏板限定空间内的限位轴
栏板货厢锁扣结构,keywords,本发明是通过如下的技术方案来实现
一种汽车铆接强度快速仿真评价方法,keywords,模型采用线性分析即可
一种汽车铆接强度快速仿真评价方法,keywords,边界条件设置
一种汽车铆接强度快速仿真评价方法,keywords,本发明涉及一种汽车铆接强度快速仿真评价方法
一种电动车基于工况的仿真预测方法,keywords,散热风量va以及散热器的散热面积s0
一种电动车基于工况的仿真预测方法,keywords,确定冷却系统中散热器的散热量qmax
一种电动车基于工况的仿真预测方法,keywords,根据驱动电机发热量q驱动电机得到电机控制器的发热量q电控
电池SOC信号处理方法、装置、车辆、计算机可读存储介质及计算机程序产品,keywords,根据soc信号差值查表确定soc信号的变化率以及变化率限值
电池SOC信号处理方法、装置、车辆、计算机可读存储介质及计算机程序产品,keywords,根据已知数据对soc信号变化值进行计算
电池SOC信号处理方法、装置、车辆、计算机可读存储介质及计算机程序产品,keywords,本发明实施例的技术方案通过获取soc信号差值
一种电动车扭矩斜率多段式控制方法,keywords,输出扭矩降低至q3值
一种电动车扭矩斜率多段式控制方法,keywords,步骤5
一种电动车扭矩斜率多段式控制方法,keywords,提升传动系统的可靠性和使用寿命
电机控制系统的控制方法、装置、存储介质和车辆,keywords,本发明解决了电机控制的安全性较低的技术问题
电机控制系统的控制方法、装置、存储介质和车辆,keywords,运算结果用于表征可编程芯片的脉冲宽度调制信号和逻辑芯片的脉冲宽度调制信号之间的关联关系
电机控制系统的控制方法、装置、存储介质和车辆,keywords,本发明公开了一种电机控制系统的控制方法
一种具有辅助减震装置的轮毂,keywords,轮轴连接件位于轮毂本体的内部靠中间的位置所设置
一种具有辅助减震装置的轮毂,keywords,本发明涉及轮毂技术领域
一种具有辅助减震装置的轮毂,keywords,轮轴连接件的外表面靠两端的位置均安装有六组安装板
一种前车异常状态提示方法及系统,keywords,提高了交通参与者的安全性
一种前车异常状态提示方法及系统,keywords,本发明公开了一种前车异常状态提示方法及系统
一种前车异常状态提示方法及系统,keywords,识别车辆状态图像中目标前方车辆的前方车辆状态信息
一种空调冷凝器集液管矫形装置,keywords,相连的两个所述扩充机构活动连接
一种空调冷凝器集液管矫形装置,keywords,本发明提供一种空调冷凝器集液管矫形装置
一种空调冷凝器集液管矫形装置,keywords,本发明公开的填充器具有可弯曲的韧性同时具有向外扩展的能力
脑机接口评价模型训练方法、评价方法、装置及设备,keywords,本发明实施例公开的脑机接口评价模型训练方法
脑机接口评价模型训练方法、评价方法、装置及设备,keywords,评价方法
脑机接口评价模型训练方法、评价方法、装置及设备,keywords,本发明实施例能够得到一种对脑机接口的用户满意度进行评价的脑机接口评价模型
一种基于无级变色的车内氛围灯调节方法,keywords,根据车内环境光照数据控制车内氛围灯进行自适应线性调节
一种基于无级变色的车内氛围灯调节方法,keywords,用以实现车内氛围灯的适应行调整与自动化照明状态系切换
一种基于无级变色的车内氛围灯调节方法,keywords,无需人工调节即可辅助车主调节驾驶环境氛围
一种工件表面低温高效超厚渗硫处理方法,keywords,5mm
一种工件表面低温高效超厚渗硫处理方法,keywords,渗速能够提高20
一种工件表面低温高效超厚渗硫处理方法,keywords,渗硫层厚度由几十微米提高到0
一种结合车辆运动数据的车载影院控制方法,keywords,本发明涉及车载娱乐技术领域
一种结合车辆运动数据的车载影院控制方法,keywords,本发明进一步消除由于外界车身运动影响车内第二排用户与车载影院的人机交互体验
一种结合车辆运动数据的车载影院控制方法,keywords,本发明具体包括在车载影院中建立车载娱乐功能模块
荷电状态的精度验证方法和存储介质,keywords,控制测试装置模拟待测电池在车辆中工作
荷电状态的精度验证方法和存储介质,keywords,本发明解决了测试过程中工况单一
荷电状态的精度验证方法和存储介质,keywords,本发明公开了一种荷电状态的精度验证方法和存储介质
一种新能源汽车空调系统,keywords,液管b
一种新能源汽车空调系统,keywords,液管c
一种新能源汽车空调系统,keywords,本发明属于新能源汽车空调领域
一种基于元宇宙的电池SOC管理系统、方法及动力电池,keywords,校正退出模块
一种基于元宇宙的电池SOC管理系统、方法及动力电池,keywords,电池bms能通过计算采集系统将其内部的计算参数实时映射至元宇宙bms中
一种基于元宇宙的电池SOC管理系统、方法及动力电池,keywords,映射真值模块
一种车载内部环境净化设备,keywords,本发明中的净化机构在其对车内的空气进行净化过程或补气机构在其对从车外补充进入车内的空气进行讲话的过程中会持续地对被其过滤的砂子或灰尘进行外排
一种车载内部环境净化设备,keywords,本发明属于汽车空调领域
一种车载内部环境净化设备,keywords,电机a
一种车辆异常通信行为管理方法、装置、设备及存储介质,keywords,本发明公开了一种车辆异常通信行为管理方法
一种车辆异常通信行为管理方法、装置、设备及存储介质,keywords,生成所述第一车辆对应的注册证书拉黑请求
一种车辆异常通信行为管理方法、装置、设备及存储介质,keywords,根据所述异常通信行为报告
一种废气进气管及废气再循环系统,keywords,所述排气机构插入所述主管
一种废气进气管及废气再循环系统,keywords,提供了一种废气进气管及废气再循环系统
一种废气进气管及废气再循环系统,keywords,还包括第二接头
