entity_1,relation,entity_2
一种缓冲吸能型的液压支架底座,keywords,方便快捷
一种缓冲吸能型的液压支架底座,keywords,适用范围广
采油树帽送入工具,keywords,驱动环和胀裂环
采油树帽送入工具,keywords,本发明具有的优点是
采油树帽送入工具,keywords,其特征在于
油藏流度非线性变化的产能确定方法、装置、设备和介质,keywords,设备和介质
油藏流度非线性变化的产能确定方法、装置、设备和介质,keywords,装置
油藏流度非线性变化的产能确定方法、装置、设备和介质,keywords,该方法包括
一种重载铁路装车端空车调配方法、装置、设备及介质,keywords,通用性和可重用性
一种重载铁路装车端空车调配方法、装置、设备及介质,keywords,方法计算效率高
一种重载铁路装车端空车调配方法、装置、设备及介质,keywords,设备及介质
一种重载铁路装车端空车调配方法、装置、设备及介质,keywords,装置
一种深水海底管道实时智能监测系统及其实现方法,keywords,无人艇
一种深水海底管道实时智能监测系统及其实现方法,keywords,包括以下步骤
CAICT_COM_100006_2D1489FA41B9846088A9C422C03CC68D,chinese_name,华能煤业有限公司
一种石油钻机远程数据传输系统及方法,keywords,ip协议
一种石油钻机远程数据传输系统及方法,keywords,数据传输模块
一种石油钻机远程数据传输系统及方法,keywords,其特征在于
一种冷却装置,keywords,提高冷却效果
一种冷却装置,keywords,驱动环和胀裂环
一种用于电缆压接的组合式工装,keywords,驱动环和胀裂环
一种微气泡发生装置及微气泡发生方法,keywords,泄露风险较低
一种微气泡发生装置及微气泡发生方法,keywords,易拆卸
一种钻机钻井工况的自动识别方法及系统,keywords,泥浆泵开关状态
一种钻机钻井工况的自动识别方法及系统,keywords,其特征在于
一种钻机钻井工况的自动识别方法及系统,keywords,包括
一种液化石油气脱硫醇与降二烯烃催化剂的制备方法,keywords,活性金属的负载
一种液化石油气脱硫醇与降二烯烃催化剂的制备方法,keywords,载体成型
一种液化石油气脱硫醇与降二烯烃催化剂的制备方法,keywords,25
一种液化石油气脱硫醇与降二烯烃催化剂的制备方法,keywords,其特征在于
一种四边形张力腿浮式风电基础平台,keywords,适于大型海上风机
一种聚酰胺改性水性环氧固化剂及其制备方法,keywords,40
一种聚酰胺改性水性环氧固化剂及其制备方法,keywords,环保
无溶剂防腐蚀内衬涂料及其制备方法,keywords,5份
无溶剂防腐蚀内衬涂料及其制备方法,keywords,20份
无溶剂防腐蚀内衬涂料及其制备方法,keywords,10份
无溶剂防腐蚀内衬涂料及其制备方法,keywords,8份
无溶剂防腐蚀内衬涂料及其制备方法,keywords,消泡剂0
无溶剂防腐蚀内衬涂料及其制备方法,keywords,活性稀释剂3
无溶剂防腐蚀内衬涂料及其制备方法,keywords,触变剂1
吊装内孔带环形凹槽工件的工具,keywords,起吊杆
吊装内孔带环形凹槽工件的工具,keywords,包括
一种低黏度浅色芳香基橡胶增塑剂及其制备方法,keywords,驱动环和胀裂环
一体化煤炭供应链调度方案生成方法及系统,keywords,所述方法包括
一种高羰基硫液化气深度脱硫降二烯烃的方法,keywords,sub
一种高羰基硫液化气深度脱硫降二烯烃的方法,keywords,组分
一种高羰基硫液化气深度脱硫降二烯烃的方法,keywords,sup
一种高羰基硫液化气深度脱硫降二烯烃的方法,keywords,轻油
一种高羰基硫液化气深度脱硫降二烯烃的方法,keywords,该方法包括
用于离心泵固定的装置,keywords,支撑机构和连接机构
用于离心泵固定的装置,keywords,提升了工作效率
一种油溶性纳米催化剂及其制备方法和用途,keywords,适于工业化应用
一种油溶性纳米催化剂及其制备方法和用途,keywords,本发明提供的催化剂
一种吸能防冲防倒巷道液压支架,keywords,辅助支撑架
一种吸能防冲防倒巷道液压支架,keywords,既可以防锈
一种吸能防冲防倒巷道液压支架,keywords,制作成本较低的特点
一种吸能防冲防倒巷道液压支架,keywords,制造容易
一种吸能防冲防倒巷道液压支架,keywords,具有结构简单
一种台风模式下FPSO远程置换排空系统及排空方法,keywords,过滤器
一种台风模式下FPSO远程置换排空系统及排空方法,keywords,气体处理装置
一种台风模式下FPSO远程置换排空系统及排空方法,keywords,换热器
法兰螺柱螺母的建模方法、装置及电子设备,keywords,第二垫片坐标
法兰螺柱螺母的建模方法、装置及电子设备,keywords,装置及电子设备
法兰螺柱螺母的建模方法、装置及电子设备,keywords,该方法包括
水下采油树油管挂备用锁紧装置回收工具,keywords,实用性高
水下采油树油管挂备用锁紧装置回收工具,keywords,驱动环和胀裂环
基于时空网络的煤炭铁路运输重车调度优化方法及装置,keywords,提高了运输效率
基于时空网络的煤炭铁路运输重车调度优化方法及装置,keywords,所述方法包括
基于时空网络的煤炭铁路运输重车调度优化方法及装置,keywords,驱动环和胀裂环
一种可降解生物基阻垢剂及其制备方法和应用,keywords,sup
一种可降解生物基阻垢剂及其制备方法和应用,keywords,gif
一种可降解生物基阻垢剂及其制备方法和应用,keywords,普适性阻垢剂的空白
一种制备甲基丙烯酸甲酯的方法及装置,keywords,该方法包括以下步骤
一种制备甲基丙烯酸甲酯的方法及装置,keywords,s4
一种制备甲基丙烯酸甲酯的方法及装置,keywords,s3
一种制备甲基丙烯酸甲酯的方法及装置,keywords,s2
一种制备甲基丙烯酸甲酯的方法及装置,keywords,s1
一种掺炼焦化柴油生产变压器油基础油的方法,keywords,将步骤
一种掺炼焦化柴油生产变压器油基础油的方法,keywords,驱动环和胀裂环
一种离子液体相变吸收剂及其应用,keywords,sub
一种离子液体相变吸收剂及其应用,keywords,驱动环和胀裂环
一种海上多层合采油藏小层产液量劈分方法及装置,keywords,根据时间段划分结果
一种海上多层合采油藏小层产液量劈分方法及装置,keywords,包括如下步骤
一种井筒环空封堵装置以及钻井系统,keywords,活塞设置有连通孔
一种井筒环空封堵装置以及钻井系统,keywords,装置包括主管
液位控制装置及旋转式流变仪,keywords,驱动环和胀裂环
